,comName,date,lat,lng,locId,sciName,subId
282,Eurasian Skylark,2023-07-27,41.5770675,-1.8958128,L22518480,Alauda arvensis,S145721074
283,Eurasian Moorhen,2023-07-27,48.8582494,2.2945225,L932388,Gallinula chloropus,S145721396
284,Rose-ringed Parakeet,2023-07-27,48.8582494,2.2945225,L932388,Psittacula krameri,S145721396
285,Dunnock,2023-07-27,48.8582494,2.2945225,L932388,Prunella modularis,S145721396
286,European Honey-buzzard,2023-07-27,40.1600486,-5.2151298,L19531502,Pernis apivorus,S145721066
287,Common Gull,2023-07-27,54.3276432,10.1853642,L12874757,Larus canus,S145721864
288,Spanish Eagle,2023-07-27,41.719461,-4.615236,L26223140,Aquila adalberti,S145720850
289,Tufted Duck,2023-07-27,52.486707,13.440855,L24561477,Aythya fuligula,S145720987
290,Hooded Crow,2023-07-27,52.486707,13.440855,L24561477,Corvus cornix,S145720987
291,Short-toed Snake-Eagle,2023-07-27,41.494575,-1.0739433,L23355440,Circaetus gallicus,S145721574
292,Common Chaffinch,2023-07-27,51.5167264,7.4028969,L3097991,Fringilla coelebs,S145721125
293,Egyptian Goose,2023-07-27,51.5167264,7.4028969,L3097991,Alopochen aegyptiaca,S145721125
294,Common Chiffchaff,2023-07-27,51.5167264,7.4028969,L3097991,Phylloscopus collybita,S145721125
295,Eurasian Marsh-Harrier,2023-07-27,39.3590525,3.0089635,L4872445,Circus aeruginosus,S145723181
296,Wood Sandpiper,2023-07-27,39.3590525,3.0089635,L4872445,Tringa glareola,S145723181
297,Western Yellow Wagtail,2023-07-27,39.3590525,3.0089635,L4872445,Motacilla flava,S145723181
298,Eurasian Green Woodpecker,2023-07-27,49.922034,10.150508,L21337207,Picus viridis,S145720859
299,Yellowhammer,2023-07-27,49.922034,10.150508,L21337207,Emberiza citrinella,S145720859
300,Red-backed Shrike,2023-07-27,43.2945042,-1.9473045,L7656827,Lanius collurio,S145722379
301,Lesser Spotted Woodpecker,2023-07-27,43.2945042,-1.9473045,L7656827,Dryobates minor,S145722379
302,Red Crossbill,2023-07-27,41.838819,-1.524031,L25705310,Loxia curvirostra,S145720545
303,Garden Warbler,2023-07-27,41.838819,-1.524031,L25705310,Sylvia borin,S145720545
304,Short-toed Treecreeper,2023-07-27,41.176976,14.347524,L19029188,Certhia brachydactyla,S145720494
305,Eurasian Green Woodpecker,2023-07-27,41.176976,14.347524,L19029188,Picus viridis,S145720494
306,Eurasian Golden Oriole,2023-07-27,41.176976,14.347524,L19029188,Oriolus oriolus,S145720494
307,Eurasian Blackcap,2023-07-27,41.176976,14.347524,L19029188,Sylvia atricapilla,S145720494
308,Long-tailed Tit,2023-07-27,41.176976,14.347524,L19029188,Aegithalos caudatus,S145720494
309,European Greenfinch,2023-07-27,41.176976,14.347524,L19029188,Chloris chloris,S145720494
310,Common Wood-Pigeon,2023-07-27,41.176976,14.347524,L19029188,Columba palumbus,S145720494
311,Eurasian Jay,2023-07-27,41.176976,14.347524,L19029188,Garrulus glandarius,S145720494
312,Great Tit,2023-07-27,41.176976,14.347524,L19029188,Parus major,S145720494
313,Great Spotted Woodpecker,2023-07-27,41.176976,14.347524,L19029188,Dendrocopos major,S145720494
314,Song Thrush,2023-07-27,41.176976,14.347524,L19029188,Turdus philomelos,S145720494
315,Sardinian Warbler,2023-07-27,41.176976,14.347524,L19029188,Curruca melanocephala,S145720494
316,Plain Swift,2023-07-27,28.9994622,-13.5578404,L26223378,Apus unicolor,S145721663
317,Common Buzzard,2023-07-27,41.176976,14.347524,L19029188,Buteo buteo,S145720494
318,Berthelot's Pipit,2023-07-27,28.9994622,-13.5578404,L26223378,Anthus berthelotii,S145721663
319,European Turtle-Dove,2023-07-27,41.176976,14.347524,L19029188,Streptopelia turtur,S145720494
320,Coal Tit,2023-07-27,41.176976,14.347524,L19029188,Periparus ater,S145720494
321,Eurasian Tree Sparrow,2023-07-27,41.176976,14.347524,L19029188,Passer montanus,S145720494
322,Eurasian Blackbird,2023-07-27,41.176976,14.347524,L19029188,Turdus merula,S145720494
323,Eurasian Blue Tit,2023-07-27,41.176976,14.347524,L19029188,Cyanistes caeruleus,S145720494
324,Common Cuckoo,2023-07-27,43.4091357,-3.3840579,L26223521,Cuculus canorus,S145653297
325,Common Sandpiper,2023-07-27,43.5921372,4.209377,L2519076,Actitis hypoleucos,S145721197
326,Mute Swan,2023-07-27,43.5921372,4.209377,L2519076,Cygnus olor,S145721197
327,Barn Swallow,2023-07-27,43.5921372,4.209377,L2519076,Hirundo rustica,S145721197
328,Black-winged Stilt,2023-07-27,43.5921372,4.209377,L2519076,Himantopus himantopus,S145721197
329,Common Ringed Plover,2023-07-27,43.5921372,4.209377,L2519076,Charadrius hiaticula,S145721197
330,Greater Flamingo,2023-07-27,43.5921372,4.209377,L2519076,Phoenicopterus roseus,S145721197
331,Glossy Ibis,2023-07-27,43.5921372,4.209377,L2519076,Plegadis falcinellus,S145721197
332,Great Egret,2023-07-27,43.5921372,4.209377,L2519076,Ardea alba,S145721197
333,Little Egret,2023-07-27,43.5921372,4.209377,L2519076,Egretta garzetta,S145721197
334,Green Sandpiper,2023-07-27,43.5921372,4.209377,L2519076,Tringa ochropus,S145721197
335,Common Kingfisher,2023-07-27,43.5921372,4.209377,L2519076,Alcedo atthis,S145721197
336,Eurasian Coot,2023-07-27,43.5921372,4.209377,L2519076,Fulica atra,S145721197
337,Yellow-legged Gull,2023-07-27,43.5921372,4.209377,L2519076,Larus michahellis,S145721197
338,Zitting Cisticola,2023-07-27,43.5921372,4.209377,L2519076,Cisticola juncidis,S145721197
339,Eurasian Tree Sparrow,2023-07-27,43.5921372,4.209377,L2519076,Passer montanus,S145721197
340,Water Rail,2023-07-27,43.5921372,4.209377,L2519076,Rallus aquaticus,S145721197
341,Western Swamphen,2023-07-27,43.5921372,4.209377,L2519076,Porphyrio porphyrio,S145721197
342,Eurasian Marsh-Harrier,2023-07-27,43.5921372,4.209377,L2519076,Circus aeruginosus,S145721197
343,Sanderling,2023-07-27,42.9867117,-3.8896624,L6636501,Calidris alba,S145721736
344,Common Reed Warbler,2023-07-27,54.2729108,8.8727856,L4821884,Acrocephalus scirpaceus,S145720635
345,Eurasian Thick-knee,2023-07-27,38.6197679,-1.0426553,L26223025,Burhinus oedicnemus,S145720322
346,Muscovy Duck,2023-07-27,41.3580316,2.0847845,L8237363,Cairina moschata,S145720537
347,Whimbrel,2023-07-27,43.398086,-3.4574461,L6215603,Numenius phaeopus,S145721434
348,Mediterranean Gull,2023-07-27,43.398086,-3.4574461,L6215603,Ichthyaetus melanocephalus,S145721434
349,Melodious Warbler,2023-07-27,46.4974633,1.39007,L26120855,Hippolais polyglotta,S145722008
350,Middle Spotted Woodpecker,2023-07-27,46.4974633,1.39007,L26120855,Dendrocoptes medius,S145722008
351,Marsh Tit,2023-07-27,46.4974633,1.39007,L26120855,Poecile palustris,S145722008
352,Cirl Bunting,2023-07-27,46.4974633,1.39007,L26120855,Emberiza cirlus,S145722008
353,Spotted Flycatcher,2023-07-27,46.4974633,1.39007,L26120855,Muscicapa striata,S145722008
354,Black Redstart,2023-07-27,46.4974633,1.39007,L26120855,Phoenicurus ochruros,S145722008
355,European Greenfinch,2023-07-27,46.4974633,1.39007,L26120855,Chloris chloris,S145722008
356,Eurasian Magpie,2023-07-27,46.4974633,1.39007,L26120855,Pica pica,S145722008
357,European Starling,2023-07-27,46.4974633,1.39007,L26120855,Sturnus vulgaris,S145722008
358,Mistle Thrush,2023-07-27,42.708108,-7.0428506,L7974472,Turdus viscivorus,S145721948
359,Rock Bunting,2023-07-27,42.708108,-7.0428506,L7974472,Emberiza cia,S145721948
360,European Pied Flycatcher,2023-07-27,42.708108,-7.0428506,L7974472,Ficedula hypoleuca,S145721948
361,Eurasian Nuthatch,2023-07-27,43.3094388,-1.9568782,L2526317,Sitta europaea,S145720349
362,Barbary Partridge,2023-07-27,28.9958212,-13.6573515,L21981912,Alectoris barbara,S145721340
363,Common Quail,2023-07-27,39.7675429,-2.4826165,L26223080,Coturnix coturnix,S145720496
364,Western Orphean Warbler,2023-07-27,39.7675429,-2.4826165,L26223080,Curruca hortensis,S145720496
365,Gray Wagtail,2023-07-27,37.9743059,-4.495132,L15323401,Motacilla cinerea,S145721082
366,Black-crowned Night-Heron,2023-07-27,37.9743059,-4.495132,L15323401,Nycticorax nycticorax,S145721082
367,Eared Grebe,2023-07-27,37.2219222,-1.8118644,L2490116,Podiceps nigricollis,S145721841
368,Red-rumped Swallow,2023-07-27,37.2219222,-1.8118644,L2490116,Cecropis daurica,S145721841
369,Common Pochard,2023-07-27,37.2219222,-1.8118644,L2490116,Aythya ferina,S145721841
370,Common Tern,2023-07-27,37.2219222,-1.8118644,L2490116,Sterna hirundo,S145721841
371,White-headed Duck,2023-07-27,37.2219222,-1.8118644,L2490116,Oxyura leucocephala,S145721841
372,Peregrine Falcon,2023-07-27,48.470057,7.944405,L6488333,Falco peregrinus,S145720027
373,Alpine Swift,2023-07-27,48.470057,7.944405,L6488333,Apus melba,S145720027
374,Green-winged Teal,2023-07-27,54.2932693,8.8282735,L4825068,Anas crecca,S145720522
375,Common Snipe,2023-07-27,54.2932693,8.8282735,L4825068,Gallinago gallinago,S145720522
376,Northern Lapwing,2023-07-27,54.2932693,8.8282735,L4825068,Vanellus vanellus,S145720522
377,Common Goldeneye,2023-07-27,54.2932693,8.8282735,L4825068,Bucephala clangula,S145720522
378,Wood Lark,2023-07-27,42.103415,-6.5296633,L26223048,Lullula arborea,S145720378
379,Pallid Swift,2023-07-27,36.735029,-3.723666,L25459764,Apus pallidus,S145719991
380,Ruff,2023-07-27,47.305706,-2.4547071,L9673500,Calidris pugnax,S145719920
381,Black Woodpecker,2023-07-27,42.9794331,-2.3990703,L9620443,Dryocopus martius,S145723356
382,Common Redshank,2023-07-27,47.305706,-2.4547071,L9673500,Tringa totanus,S145719920
383,Eurasian Linnet,2023-07-27,47.305706,-2.4547071,L9673500,Linaria cannabina,S145719920
384,Coal Tit,2023-07-27,54.2146773,10.3553979,L26223474,Periparus ater,S145721951
385,Common Buzzard,2023-07-27,54.2146773,10.3553979,L26223474,Buteo buteo,S145721951
386,Willow Warbler,2023-07-27,54.2146773,10.3553979,L26223474,Phylloscopus trochilus,S145721951
387,Eurasian Bullfinch,2023-07-27,54.2146773,10.3553979,L26223474,Pyrrhula pyrrhula,S145721951
388,Eurasian Sparrowhawk,2023-07-27,54.2146773,10.3553979,L26223474,Accipiter nisus,S145721951
389,European Shag,2023-07-27,43.293173,-8.6652946,L6266091,Gulosus aristotelis,S145722954
390,Cory's Shearwater,2023-07-27,43.293173,-8.6652946,L6266091,Calonectris diomedea,S145722954
391,Western Bonelli's Warbler,2023-07-27,46.5650043,11.7509515,L26107027,Phylloscopus bonelli,S145721088
392,Common Chiffchaff,2023-07-27,46.5650043,11.7509515,L26107027,Phylloscopus collybita,S145721088
393,Goldcrest,2023-07-27,46.5650043,11.7509515,L26107027,Regulus regulus,S145721088
394,Red Crossbill,2023-07-27,46.5650043,11.7509515,L26107027,Loxia curvirostra,S145721088
395,Mistle Thrush,2023-07-27,46.5650043,11.7509515,L26107027,Turdus viscivorus,S145721088
396,European Goldfinch,2023-07-27,46.5650043,11.7509515,L26107027,Carduelis carduelis,S145721088
397,Whiskered Tern,2023-07-27,40.6590546,0.6948075,L4838631,Chlidonias hybrida,S145720255
398,Bank Swallow,2023-07-27,40.567759,-5.5970836,L6183918,Riparia riparia,S145722606
399,Rock Sparrow,2023-07-27,40.567759,-5.5970836,L6183918,Petronia petronia,S145722606
400,Northern Lapwing,2023-07-27,43.52398,4.7042047,L11306201,Vanellus vanellus,S145720201
401,Wood Sandpiper,2023-07-27,43.52398,4.7042047,L11306201,Tringa glareola,S145720201
402,Common Greenshank,2023-07-27,43.52398,4.7042047,L11306201,Tringa nebularia,S145720201
403,Cattle Egret,2023-07-27,43.52398,4.7042047,L11306201,Bubulcus ibis,S145720201
404,White Stork,2023-07-27,43.52398,4.7042047,L11306201,Ciconia ciconia,S145720201
405,Crested Lark,2023-07-27,43.52398,4.7042047,L11306201,Galerida cristata,S145720201
406,Gull-billed Tern,2023-07-27,43.52398,4.7042047,L11306201,Gelochelidon nilotica,S145720201
407,Eurasian Wryneck,2023-07-27,41.757185,-4.6034283,L10964334,Jynx torquilla,S145720467
408,Greater Whitethroat,2023-07-27,41.757185,-4.6034283,L10964334,Curruca communis,S145720467
409,Peregrine Falcon,2023-07-27,41.757185,-4.6034283,L10964334,Falco peregrinus,S145720467
410,Marsh Tit,2023-07-27,48.1493895,11.5898895,L1673507,Poecile palustris,S145721307
411,Mistle Thrush,2023-07-27,48.1493895,11.5898895,L1673507,Turdus viscivorus,S145721307
412,Barnacle Goose,2023-07-27,48.1493895,11.5898895,L1673507,Branta leucopsis,S145721307
413,Bar-headed Goose,2023-07-27,48.1493895,11.5898895,L1673507,Anser indicus,S145721307
414,Wood Lark,2023-07-27,43.5010015,1.5752077,L10273157,Lullula arborea,S145720913
415,Hawfinch,2023-07-27,51.4064287,9.6518782,L6716932,Coccothraustes coccothraustes,S145719201
416,Eurasian Collared-Dove,2023-07-27,43.505566,10.708253,L14801628,Streptopelia decaocto,S145719995
417,Western Olivaceous Warbler,2023-07-27,37.3892151,-5.8149736,L23510083,Iduna opaca,S145719675
418,Italian Sparrow,2023-07-27,43.505566,10.708253,L14801628,Passer italiae,S145719995
419,European Roller,2023-07-27,37.3892151,-5.8149736,L23510083,Coracias garrulus,S145719675
420,European Robin,2023-07-27,43.505566,10.708253,L14801628,Erithacus rubecula,S145719995
421,Black Redstart,2023-07-27,50.3940979,10.9801647,L24427198,Phoenicurus ochruros,S145720016
422,Common Reed Warbler,2023-07-27,38.8628227,-0.0585154,L24388556,Acrocephalus scirpaceus,S145719539
423,Sandwich Tern,2023-07-27,38.8628227,-0.0585154,L24388556,Thalasseus sandvicensis,S145719539
424,Eurasian Wren,2023-07-27,46.5821872,12.2551093,L4935518,Troglodytes troglodytes,S145718970
425,Slender-billed Gull,2023-07-27,36.6728249,-4.4560289,L977607,Chroicocephalus genei,S145721053
426,Black Redstart,2023-07-27,46.5821872,12.2551093,L4935518,Phoenicurus ochruros,S145718970
427,Common House-Martin,2023-07-27,46.5821872,12.2551093,L4935518,Delichon urbicum,S145718970
428,Eurasian Coot,2023-07-27,46.5821872,12.2551093,L4935518,Fulica atra,S145718970
429,Barn Swallow,2023-07-27,45.0363983,11.8515583,L26222957,Hirundo rustica,S145720072
430,Gray Partridge,2023-07-27,45.0363983,11.8515583,L26222957,Perdix perdix,S145720072
431,Cirl Bunting,2023-07-27,45.0363983,11.8515583,L26222957,Emberiza cirlus,S145720072
432,Eastern Subalpine Warbler,2023-07-27,45.0363983,11.8515583,L26222957,Curruca cantillans,S145720072
433,Common Nightingale,2023-07-27,45.0363983,11.8515583,L26222957,Luscinia megarhynchos,S145720072
434,Ruff,2023-07-27,36.5665022,-6.1508179,L6443288,Calidris pugnax,S145720110
435,Little Tern,2023-07-27,36.5665022,-6.1508179,L6443288,Sternula albifrons,S145720110
436,Collared Pratincole,2023-07-27,36.5665022,-6.1508179,L6443288,Glareola pratincola,S145720110
437,Northern Shoveler,2023-07-27,38.8645061,-0.0512838,L4855746,Spatula clypeata,S145721022
438,Garganey,2023-07-27,38.8645061,-0.0512838,L4855746,Spatula querquedula,S145721022
439,Great Reed Warbler,2023-07-27,38.8645061,-0.0512838,L4855746,Acrocephalus arundinaceus,S145721022
440,Moustached Warbler,2023-07-27,38.8645061,-0.0512838,L4855746,Acrocephalus melanopogon,S145721022
441,Little Ringed Plover,2023-07-27,48.4537061,11.7224048,L12060262,Charadrius dubius,S145723389
442,Gray Wagtail,2023-07-27,48.4537061,11.7224048,L12060262,Motacilla cinerea,S145723389
443,Eurasian Golden Oriole,2023-07-27,48.4537061,11.7224048,L12060262,Oriolus oriolus,S145723389
444,Stock Dove,2023-07-27,48.4537061,11.7224048,L12060262,Columba oenas,S145723389
445,Greater Whitethroat,2023-07-27,48.4537061,11.7224048,L12060262,Curruca communis,S145723389
446,Ring-necked Pheasant,2023-07-27,48.4537061,11.7224048,L12060262,Phasianus colchicus,S145723389
447,Red-backed Shrike,2023-07-27,48.4537061,11.7224048,L12060262,Lanius collurio,S145723389
448,Great Cormorant,2023-07-27,47.5444412,7.1947524,L26222734,Phalacrocorax carbo,S145719138
449,Meadow Pipit,2023-07-27,52.6196038,7.9968564,L19172080,Anthus pratensis,S145720705
450,European Stonechat,2023-07-27,52.6196038,7.9968564,L19172080,Saxicola rubicola,S145720705
451,Mistle Thrush,2023-07-27,47.5444412,7.1947524,L26222734,Turdus viscivorus,S145719138
452,White Wagtail,2023-07-27,47.5444412,7.1947524,L26222734,Motacilla alba,S145719138
453,Tree Pipit,2023-07-27,52.6196038,7.9968564,L19172080,Anthus trivialis,S145720705
454,Eurasian Skylark,2023-07-27,52.6196038,7.9968564,L19172080,Alauda arvensis,S145720705
455,Black-crowned Night-Heron,2023-07-27,47.5444412,7.1947524,L26222734,Nycticorax nycticorax,S145719138
456,African Blue Tit,2023-07-27,27.9661168,-15.5846644,L3109331,Cyanistes teneriffae,S145721777
457,Black-bellied Plover,2023-07-27,39.7899274,3.0992581,L23732811,Pluvialis squatarola,S145721658
458,Gran Canaria Blue Chaffinch,2023-07-27,27.9661168,-15.5846644,L3109331,Fringilla polatzeki,S145721777
459,Canary Islands Chiffchaff,2023-07-27,27.9661168,-15.5846644,L3109331,Phylloscopus canariensis,S145721777
460,Island Canary,2023-07-27,27.9661168,-15.5846644,L3109331,Serinus canaria,S145721777
461,Little Stint,2023-07-27,39.7899274,3.0992581,L23732811,Calidris minuta,S145721658
462,Marbled Teal,2023-07-27,39.7899274,3.0992581,L23732811,Marmaronetta angustirostris,S145721658
463,Red-knobbed Coot,2023-07-27,39.7899274,3.0992581,L23732811,Fulica cristata,S145721658
464,Common Redstart,2023-07-27,40.4030149,-6.5217948,L12023320,Phoenicurus phoenicurus,S145721989
465,Eurasian Sparrowhawk,2023-07-27,43.3343133,2.5440117,L11510030,Accipiter nisus,S145721058
466,Sardinian Warbler,2023-07-27,43.3343133,2.5440117,L11510030,Curruca melanocephala,S145721058
467,Western Subalpine Warbler,2023-07-27,40.4030149,-6.5217948,L12023320,Curruca iberiae,S145721989
468,Western Bonelli's Warbler,2023-07-27,43.3343133,2.5440117,L11510030,Phylloscopus bonelli,S145721058
469,Red-necked Nightjar,2023-07-27,39.7036414,-5.9728803,L26222756,Caprimulgus ruficollis,S145719226
470,Montagu's Harrier,2023-07-27,54.2852461,8.8422565,L12140885,Circus pygargus,S145719507
471,Pied Avocet,2023-07-27,54.2852461,8.8422565,L12140885,Recurvirostra avosetta,S145719507
472,Temminck's Stint,2023-07-27,54.2852461,8.8422565,L12140885,Calidris temminckii,S145719507
473,Ruddy Turnstone,2023-07-27,54.2646413,8.844265,L5230706,Arenaria interpres,S145720220
474,Common Greenshank,2023-07-27,54.2852461,8.8422565,L12140885,Tringa nebularia,S145719507
475,Steller's Eider,2023-07-27,54.2646413,8.844265,L5230706,Polysticta stelleri,S145720220
476,Common Eider,2023-07-27,54.2646413,8.844265,L5230706,Somateria mollissima,S145720220
477,Northern Goshawk,2023-07-27,54.2852461,8.8422565,L12140885,Accipiter gentilis,S145719507
478,Arctic Tern,2023-07-27,54.2646413,8.844265,L5230706,Sterna paradisaea,S145720220
479,Common Raven,2023-07-27,48.1786402,11.8286863,L21155837,Corvus corax,S145723056
480,Eurasian Treecreeper,2023-07-27,48.1786402,11.8286863,L21155837,Certhia familiaris,S145723056
481,Goldcrest,2023-07-27,48.1786402,11.8286863,L21155837,Regulus regulus,S145723056
482,Red-backed Shrike,2023-07-27,45.7791954,7.554158,L10350940,Lanius collurio,S145720650
483,Yellowhammer,2023-07-27,45.7791954,7.554158,L10350940,Emberiza citrinella,S145720650
484,White Wagtail,2023-07-27,45.7791954,7.554158,L10350940,Motacilla alba,S145720650
485,Whinchat,2023-07-27,45.7791954,7.554158,L10350940,Saxicola rubetra,S145720650
486,Common Chaffinch,2023-07-27,45.7791954,7.554158,L10350940,Fringilla coelebs,S145720650
487,Common Raven,2023-07-27,45.7791954,7.554158,L10350940,Corvus corax,S145720650
488,Common Swift,2023-07-27,45.7791954,7.554158,L10350940,Apus apus,S145720650
489,Dunnock,2023-07-27,45.7791954,7.554158,L10350940,Prunella modularis,S145720650
490,Rock Bunting,2023-07-27,45.7791954,7.554158,L10350940,Emberiza cia,S145720650
491,Middle Spotted Woodpecker,2023-07-27,43.0570506,-4.5446796,L13074571,Dendrocoptes medius,S145719228
492,Eurasian Hobby,2023-07-27,38.5677879,-0.0627664,L8315574,Falco subbuteo,S145720605
