,comName,date,lat,lng,locId,sciName,subId,geometry
25750,Eurasian Curlew,2022-03-10,48.3639982,11.6850683,L2543808,Numenius arquata,S104548464,POINT (11.6850683 48.3639982)
25751,White Stork,2022-03-10,43.2682219,1.6609526,L5752628,Ciconia ciconia,S104553302,POINT (1.6609526 43.2682219)
25752,Long-tailed Tit,2022-03-10,48.9815161,8.386077,L10948251,Aegithalos caudatus,S104550040,POINT (8.386077 48.9815161)
25753,Great Spotted Woodpecker,2022-03-10,48.9815161,8.386077,L10948251,Dendrocopos major,S104550040,POINT (8.386077 48.9815161)
25754,Redwing,2022-03-10,43.1291187,-2.552484,L9873372,Turdus iliacus,S104549765,POINT (-2.552484 43.1291187)
25755,Lesser Spotted Woodpecker,2022-03-10,43.1291187,-2.552484,L9873372,Dryobates minor,S104549765,POINT (-2.552484 43.1291187)
25756,Great Tit,2022-03-10,45.4715695,9.2108041,L11094023,Parus major,S104545927,POINT (9.2108041 45.4715695)
25757,Eurasian Blackcap,2022-03-10,45.4715695,9.2108041,L11094023,Sylvia atricapilla,S104545927,POINT (9.2108041 45.4715695)
25758,Long-tailed Tit,2022-03-10,45.4715695,9.2108041,L11094023,Aegithalos caudatus,S104545927,POINT (9.2108041 45.4715695)
25759,Eurasian Blackbird,2022-03-10,45.4715695,9.2108041,L11094023,Turdus merula,S104545927,POINT (9.2108041 45.4715695)
25760,Common Chiffchaff,2022-03-10,45.4715695,9.2108041,L11094023,Phylloscopus collybita,S104545927,POINT (9.2108041 45.4715695)
25761,Common Raven,2022-03-10,54.1711983,12.6228241,L18068616,Corvus corax,S104545708,POINT (12.6228241 54.1711983)
25762,Whooper Swan,2022-03-10,54.1711983,12.6228241,L18068616,Cygnus cygnus,S104545708,POINT (12.6228241 54.1711983)
25763,Common Crane,2022-03-10,54.1711983,12.6228241,L18068616,Grus grus,S104545708,POINT (12.6228241 54.1711983)
25764,Cetti's Warbler,2022-03-10,52.449736,5.426009,L18069283,Cettia cetti,S104549527,POINT (5.426009 52.449736)
25765,Green-winged Teal,2022-03-10,52.449736,5.426009,L18069283,Anas crecca,S104549527,POINT (5.426009 52.449736)
25766,Northern Lapwing,2022-03-10,52.449736,5.426009,L18069283,Vanellus vanellus,S104549527,POINT (5.426009 52.449736)
25767,Northern Pintail,2022-03-10,52.449736,5.426009,L18069283,Anas acuta,S104549527,POINT (5.426009 52.449736)
25768,Mute Swan,2022-03-10,52.449736,5.426009,L18069283,Cygnus olor,S104549527,POINT (5.426009 52.449736)
25769,Graylag Goose,2022-03-10,52.449736,5.426009,L18069283,Anser anser,S104549527,POINT (5.426009 52.449736)
25770,Common Merganser,2022-03-10,52.449736,5.426009,L18069283,Mergus merganser,S104549527,POINT (5.426009 52.449736)
25771,Little Ringed Plover,2022-03-10,52.449736,5.426009,L18069283,Charadrius dubius,S104549527,POINT (5.426009 52.449736)
25772,Barnacle Goose,2022-03-10,52.449736,5.426009,L18069283,Branta leucopsis,S104549527,POINT (5.426009 52.449736)
25773,Common Pochard,2022-03-10,52.449736,5.426009,L18069283,Aythya ferina,S104549527,POINT (5.426009 52.449736)
25774,Northern Shoveler,2022-03-10,52.449736,5.426009,L18069283,Spatula clypeata,S104549527,POINT (5.426009 52.449736)
25775,Gadwall,2022-03-10,52.449736,5.426009,L18069283,Mareca strepera,S104549527,POINT (5.426009 52.449736)
25776,Common Firecrest,2022-03-10,52.449736,5.426009,L18069283,Regulus ignicapilla,S104549527,POINT (5.426009 52.449736)
25777,Eurasian Wren,2022-03-10,52.449736,5.426009,L18069283,Troglodytes troglodytes,S104549527,POINT (5.426009 52.449736)
25778,Willow Tit,2022-03-10,52.449736,5.426009,L18069283,Poecile montanus,S104549527,POINT (5.426009 52.449736)
25779,Song Thrush,2022-03-10,52.449736,5.426009,L18069283,Turdus philomelos,S104549527,POINT (5.426009 52.449736)
25780,European Greenfinch,2022-03-10,52.449736,5.426009,L18069283,Chloris chloris,S104549527,POINT (5.426009 52.449736)
25781,Water Rail,2022-03-10,52.449736,5.426009,L18069283,Rallus aquaticus,S104549527,POINT (5.426009 52.449736)
25782,Tufted Duck,2022-03-10,52.449736,5.426009,L18069283,Aythya fuligula,S104549527,POINT (5.426009 52.449736)
25783,Common Chiffchaff,2022-03-10,52.449736,5.426009,L18069283,Phylloscopus collybita,S104549527,POINT (5.426009 52.449736)
25784,Gull-billed Tern,2022-03-10,40.7856628,0.7043733,L14374833,Gelochelidon nilotica,S104559542,POINT (0.7043733 40.7856628)
25785,Brambling,2022-03-10,48.0030248,7.831596,L13428153,Fringilla montifringilla,S104546164,POINT (7.831596 48.0030248)
25786,Eurasian Green Woodpecker,2022-03-10,51.511631,4.647084,L11332919,Picus viridis,S104546172,POINT (4.647084 51.511631)
25787,White-headed Duck,2022-03-10,36.6728249,-4.4560289,L977607,Oxyura leucocephala,S104554454,POINT (-4.4560289 36.6728249)
25788,House Sparrow,2022-03-10,51.511631,4.647084,L11332919,Passer domesticus,S104546172,POINT (4.647084 51.511631)
25789,Canada Goose,2022-03-10,51.511631,4.647084,L11332919,Branta canadensis,S104546172,POINT (4.647084 51.511631)
25790,Eurasian Collared-Dove,2022-03-10,48.0030248,7.831596,L13428153,Streptopelia decaocto,S104546164,POINT (7.831596 48.0030248)
25791,Hawfinch,2022-03-10,51.2965764,12.3791851,L17150071,Coccothraustes coccothraustes,S104547599,POINT (12.3791851 51.2965764)
25792,European Stonechat,2022-03-10,44.5051218,7.6984119,L7398864,Saxicola rubicola,S104551727,POINT (7.6984119 44.5051218)
25793,Common Pochard,2022-03-10,44.5051218,7.6984119,L7398864,Aythya ferina,S104551727,POINT (7.6984119 44.5051218)
25794,Eurasian Collared-Dove,2022-03-10,44.5051218,7.6984119,L7398864,Streptopelia decaocto,S104551727,POINT (7.6984119 44.5051218)
25795,Eurasian Green Woodpecker,2022-03-10,44.5051218,7.6984119,L7398864,Picus viridis,S104551727,POINT (7.6984119 44.5051218)
25796,European Goldfinch,2022-03-10,44.5051218,7.6984119,L7398864,Carduelis carduelis,S104551727,POINT (7.6984119 44.5051218)
25797,Eurasian Jackdaw,2022-03-10,44.5051218,7.6984119,L7398864,Corvus monedula,S104551727,POINT (7.6984119 44.5051218)
25798,Common Chaffinch,2022-03-10,44.5051218,7.6984119,L7398864,Fringilla coelebs,S104551727,POINT (7.6984119 44.5051218)
25799,Eurasian Jay,2022-03-10,44.5051218,7.6984119,L7398864,Garrulus glandarius,S104551727,POINT (7.6984119 44.5051218)
25800,Eurasian Magpie,2022-03-10,44.5051218,7.6984119,L7398864,Pica pica,S104551727,POINT (7.6984119 44.5051218)
25801,European Robin,2022-03-10,44.5051218,7.6984119,L7398864,Erithacus rubecula,S104551727,POINT (7.6984119 44.5051218)
25802,European Starling,2022-03-10,44.5051218,7.6984119,L7398864,Sturnus vulgaris,S104551727,POINT (7.6984119 44.5051218)
25803,Common Wood-Pigeon,2022-03-10,44.5051218,7.6984119,L7398864,Columba palumbus,S104551727,POINT (7.6984119 44.5051218)
25804,Eurasian Tree Sparrow,2022-03-10,44.5051218,7.6984119,L7398864,Passer montanus,S104551727,POINT (7.6984119 44.5051218)
25805,Fieldfare,2022-03-10,44.5051218,7.6984119,L7398864,Turdus pilaris,S104551727,POINT (7.6984119 44.5051218)
25806,Gadwall,2022-03-10,44.5051218,7.6984119,L7398864,Mareca strepera,S104551727,POINT (7.6984119 44.5051218)
25807,Green-winged Teal,2022-03-10,44.5051218,7.6984119,L7398864,Anas crecca,S104551727,POINT (7.6984119 44.5051218)
25808,Graylag Goose,2022-03-10,44.5051218,7.6984119,L7398864,Anser anser,S104551727,POINT (7.6984119 44.5051218)
25809,Gray Heron,2022-03-10,44.5051218,7.6984119,L7398864,Ardea cinerea,S104551727,POINT (7.6984119 44.5051218)
25810,Great Crested Grebe,2022-03-10,44.5051218,7.6984119,L7398864,Podiceps cristatus,S104551727,POINT (7.6984119 44.5051218)
25811,Great Cormorant,2022-03-10,44.5051218,7.6984119,L7398864,Phalacrocorax carbo,S104551727,POINT (7.6984119 44.5051218)
25812,Great Egret,2022-03-10,44.5051218,7.6984119,L7398864,Ardea alba,S104551727,POINT (7.6984119 44.5051218)
25813,Eurasian Moorhen,2022-03-10,44.5051218,7.6984119,L7398864,Gallinula chloropus,S104551727,POINT (7.6984119 44.5051218)
25814,Green Sandpiper,2022-03-10,44.5051218,7.6984119,L7398864,Tringa ochropus,S104551727,POINT (7.6984119 44.5051218)
25815,Carrion Crow,2022-03-10,44.5051218,7.6984119,L7398864,Corvus corone,S104551727,POINT (7.6984119 44.5051218)
25816,Great Spotted Woodpecker,2022-03-10,44.5051218,7.6984119,L7398864,Dendrocopos major,S104551727,POINT (7.6984119 44.5051218)
25817,Hooded Crow,2022-03-10,44.5051218,7.6984119,L7398864,Corvus cornix,S104551727,POINT (7.6984119 44.5051218)
25818,Italian Sparrow,2022-03-10,44.5051218,7.6984119,L7398864,Passer italiae,S104551727,POINT (7.6984119 44.5051218)
25819,Little Egret,2022-03-10,44.5051218,7.6984119,L7398864,Egretta garzetta,S104551727,POINT (7.6984119 44.5051218)
25820,Little Grebe,2022-03-10,44.5051218,7.6984119,L7398864,Tachybaptus ruficollis,S104551727,POINT (7.6984119 44.5051218)
25821,Mallard,2022-03-10,44.5051218,7.6984119,L7398864,Anas platyrhynchos,S104551727,POINT (7.6984119 44.5051218)
25822,Marsh Tit,2022-03-10,44.5051218,7.6984119,L7398864,Poecile palustris,S104551727,POINT (7.6984119 44.5051218)
25823,Merlin,2022-03-10,44.5051218,7.6984119,L7398864,Falco columbarius,S104551727,POINT (7.6984119 44.5051218)
25824,Northern Lapwing,2022-03-10,44.5051218,7.6984119,L7398864,Vanellus vanellus,S104551727,POINT (7.6984119 44.5051218)
25825,Northern Shoveler,2022-03-10,44.5051218,7.6984119,L7398864,Spatula clypeata,S104551727,POINT (7.6984119 44.5051218)
25826,Reed Bunting,2022-03-10,44.5051218,7.6984119,L7398864,Emberiza schoeniclus,S104551727,POINT (7.6984119 44.5051218)
25827,Rock Pigeon,2022-03-10,44.5051218,7.6984119,L7398864,Columba livia,S104551727,POINT (7.6984119 44.5051218)
25828,Ruddy Shelduck,2022-03-10,44.5051218,7.6984119,L7398864,Tadorna ferruginea,S104551727,POINT (7.6984119 44.5051218)
25829,Tufted Duck,2022-03-10,44.5051218,7.6984119,L7398864,Aythya fuligula,S104551727,POINT (7.6984119 44.5051218)
25830,Water Rail,2022-03-10,44.5051218,7.6984119,L7398864,Rallus aquaticus,S104551727,POINT (7.6984119 44.5051218)
25831,White Wagtail,2022-03-10,44.5051218,7.6984119,L7398864,Motacilla alba,S104551727,POINT (7.6984119 44.5051218)
25832,Dunnock,2022-03-10,44.5051218,7.6984119,L7398864,Prunella modularis,S104551727,POINT (7.6984119 44.5051218)
25833,Eurasian Wren,2022-03-10,44.5051218,7.6984119,L7398864,Troglodytes troglodytes,S104551727,POINT (7.6984119 44.5051218)
25834,Carrion x Hooded Crow (hybrid),2022-03-10,44.5051218,7.6984119,L7398864,Corvus corone x cornix,S104551727,POINT (7.6984119 44.5051218)
25835,Yellow-legged Gull,2022-03-10,44.5051218,7.6984119,L7398864,Larus michahellis,S104551727,POINT (7.6984119 44.5051218)
25836,Purple Sandpiper,2022-03-10,43.3731959,-8.4166861,L4963313,Calidris maritima,S104544625,POINT (-8.4166861 43.3731959)
25837,Short-eared Owl,2022-03-10,38.7699091,-5.2531216,L12944857,Asio flammeus,S104556932,POINT (-5.2531216 38.7699091)
25838,Black-bellied Sandgrouse,2022-03-10,38.7699091,-5.2531216,L12944857,Pterocles orientalis,S104556932,POINT (-5.2531216 38.7699091)
25839,Eurasian Jay,2022-03-10,48.8107355,7.4498892,L2404132,Garrulus glandarius,S104563500,POINT (7.4498892 48.8107355)
25840,Yellowhammer,2022-03-10,48.8107355,7.4498892,L2404132,Emberiza citrinella,S104563500,POINT (7.4498892 48.8107355)
25841,Brambling,2022-03-10,48.8107355,7.4498892,L2404132,Fringilla montifringilla,S104563500,POINT (7.4498892 48.8107355)
25842,European Goldfinch,2022-03-10,48.8107355,7.4498892,L2404132,Carduelis carduelis,S104563500,POINT (7.4498892 48.8107355)
25843,Greater White-fronted Goose,2022-03-10,40.8565066,-4.762938,L3953530,Anser albifrons,S104559067,POINT (-4.762938 40.8565066)
25844,Common Crane,2022-03-10,40.8565066,-4.762938,L3953530,Grus grus,S104559067,POINT (-4.762938 40.8565066)
25845,Spanish Eagle,2022-03-10,40.8565066,-4.762938,L3953530,Aquila adalberti,S104559067,POINT (-4.762938 40.8565066)
25846,Northern Pintail,2022-03-10,40.8565066,-4.762938,L3953530,Anas acuta,S104559067,POINT (-4.762938 40.8565066)
25847,Golden Eagle,2022-03-10,42.2942721,-3.874614,L10539775,Aquila chrysaetos,S104553342,POINT (-3.874614 42.2942721)
25848,Red-billed Leiothrix,2022-03-10,41.4147042,2.097532,L8603505,Leiothrix lutea,S104552215,POINT (2.097532 41.4147042)
25849,Crested Tit,2022-03-10,41.1145058,-3.5000896,L5582899,Lophophanes cristatus,S104549980,POINT (-3.5000896 41.1145058)
25850,Bar-tailed Godwit,2022-03-10,52.7370751,4.6468823,L9548507,Limosa lapponica,S104544819,POINT (4.6468823 52.7370751)
25851,Eurasian Wigeon,2022-03-10,52.7370751,4.6468823,L9548507,Mareca penelope,S104544819,POINT (4.6468823 52.7370751)
25852,Eurasian Spoonbill,2022-03-10,52.7370751,4.6468823,L9548507,Platalea leucorodia,S104544819,POINT (4.6468823 52.7370751)
25853,Eurasian Oystercatcher,2022-03-10,52.7370751,4.6468823,L9548507,Haematopus ostralegus,S104544819,POINT (4.6468823 52.7370751)
25854,Eurasian Curlew,2022-03-10,52.7370751,4.6468823,L9548507,Numenius arquata,S104544819,POINT (4.6468823 52.7370751)
25855,Common Ringed Plover,2022-03-10,52.7370751,4.6468823,L9548507,Charadrius hiaticula,S104544819,POINT (4.6468823 52.7370751)
25856,Common Snipe,2022-03-10,52.7370751,4.6468823,L9548507,Gallinago gallinago,S104544819,POINT (4.6468823 52.7370751)
25857,Common Redshank,2022-03-10,52.7370751,4.6468823,L9548507,Tringa totanus,S104544819,POINT (4.6468823 52.7370751)
25858,Tree Pipit,2022-03-10,36.1624437,-5.4730797,L6198981,Anthus trivialis,S104546156,POINT (-5.4730797 36.1624437)
25859,Egyptian Vulture,2022-03-10,36.4427252,-5.273816,L9639439,Neophron percnopterus,S104562822,POINT (-5.273816 36.4427252)
25860,Red Avadavat,2022-03-10,40.0568483,-5.7223071,L8405695,Amandava amandava,S104553505,POINT (-5.7223071 40.0568483)
25861,Woodchat Shrike,2022-03-10,38.8662204,-7.0126032,L4805927,Lanius senator,S104543199,POINT (-7.0126032 38.8662204)
25862,Iberian Chiffchaff,2022-03-10,43.40774,-3.8249013,L17580397,Phylloscopus ibericus,S104555528,POINT (-3.8249013 43.40774)
25863,Great Black-backed Gull,2022-03-10,43.40774,-3.8249013,L17580397,Larus marinus,S104555528,POINT (-3.8249013 43.40774)
25864,Long-tailed Tit,2022-03-10,48.7019897,2.1735549,L3223238,Aegithalos caudatus,S104572290,POINT (2.1735549 48.7019897)
25865,Great Spotted Woodpecker,2022-03-10,48.7019897,2.1735549,L3223238,Dendrocopos major,S104572290,POINT (2.1735549 48.7019897)
25866,Common Merganser,2022-03-10,45.552509,9.528952,L7341432,Mergus merganser,S104549279,POINT (9.528952 45.552509)
25867,Coal Tit,2022-03-10,48.7019897,2.1735549,L3223238,Periparus ater,S104572290,POINT (2.1735549 48.7019897)
25868,Rose-ringed Parakeet,2022-03-10,48.7019897,2.1735549,L3223238,Psittacula krameri,S104572290,POINT (2.1735549 48.7019897)
25869,Common Buzzard,2022-03-10,45.552509,9.528952,L7341432,Buteo buteo,S104549279,POINT (9.528952 45.552509)
25870,Short-toed Treecreeper,2022-03-10,48.7019897,2.1735549,L3223238,Certhia brachydactyla,S104572290,POINT (2.1735549 48.7019897)
25871,Mute Swan,2022-03-10,45.552509,9.528952,L7341432,Cygnus olor,S104549279,POINT (9.528952 45.552509)
25872,Black-headed Gull,2022-03-10,45.552509,9.528952,L7341432,Chroicocephalus ridibundus,S104549279,POINT (9.528952 45.552509)
25873,Sedge Warbler,2022-03-10,37.0740587,-6.3764396,L3677034,Acrocephalus schoenobaenus,S104564877,POINT (-6.3764396 37.0740587)
25874,Eurasian Skylark,2022-03-10,36.5665022,-6.1508179,L6443288,Alauda arvensis,S104546067,POINT (-6.1508179 36.5665022)
25875,Pied Avocet,2022-03-10,36.5665022,-6.1508179,L6443288,Recurvirostra avosetta,S104546067,POINT (-6.1508179 36.5665022)
25876,Mediterranean Short-toed Lark,2022-03-10,36.5665022,-6.1508179,L6443288,Alaudala rufescens,S104546067,POINT (-6.1508179 36.5665022)
25877,Eurasian Collared-Dove,2022-03-10,49.0910315,0.5958891,L13082518,Streptopelia decaocto,S104544132,POINT (0.5958891 49.0910315)
25878,Eurasian Wren,2022-03-10,49.0910315,0.5958891,L13082518,Troglodytes troglodytes,S104544132,POINT (0.5958891 49.0910315)
25879,Eurasian Jay,2022-03-10,51.1515622,7.6377409,L8955438,Garrulus glandarius,S104562753,POINT (7.6377409 51.1515622)
25880,Common Raven,2022-03-10,44.4090461,7.5620045,L4704073,Corvus corax,S104543336,POINT (7.5620045 44.4090461)
25881,Eurasian Wigeon,2022-03-10,44.4090461,7.5620045,L4704073,Mareca penelope,S104543336,POINT (7.5620045 44.4090461)
25882,Cattle Egret,2022-03-10,44.4090461,7.5620045,L4704073,Bubulcus ibis,S104543336,POINT (7.5620045 44.4090461)
25883,Gray Wagtail,2022-03-10,44.4090461,7.5620045,L4704073,Motacilla cinerea,S104543336,POINT (7.5620045 44.4090461)
25884,Tufted Duck,2022-03-10,45.6508884,5.865967,L6489624,Aythya fuligula,S104544844,POINT (5.865967 45.6508884)
25885,White-throated Dipper,2022-03-10,44.4090461,7.5620045,L4704073,Cinclus cinclus,S104543336,POINT (7.5620045 44.4090461)
25886,Red-crested Pochard,2022-03-10,45.6508884,5.865967,L6489624,Netta rufina,S104544844,POINT (5.865967 45.6508884)
25887,Common Pochard,2022-03-10,45.6508884,5.865967,L6489624,Aythya ferina,S104544844,POINT (5.865967 45.6508884)
25888,Western Subalpine Warbler,2022-03-10,38.6908115,-6.4110799,L10038498,Curruca iberiae,S104542853,POINT (-6.4110799 38.6908115)
25889,Northern Bald Ibis,2022-03-10,36.1752685,-5.8914422,L7810171,Geronticus eremita,S104560111,POINT (-5.8914422 36.1752685)
25890,Mandarin Duck,2022-03-10,52.5774653,13.343168,L13262691,Aix galericulata,S104552263,POINT (13.343168 52.5774653)
25891,Black Redstart,2022-03-10,49.770925,11.4177357,L14220226,Phoenicurus ochruros,S104561824,POINT (11.4177357 49.770925)
25892,Black Woodpecker,2022-03-10,49.770925,11.4177357,L14220226,Dryocopus martius,S104561824,POINT (11.4177357 49.770925)
25893,Rook,2022-03-10,51.4757494,7.5230337,L6270234,Corvus frugilegus,S104548399,POINT (7.5230337 51.4757494)
25894,Dunnock,2022-03-10,51.4757494,7.5230337,L6270234,Prunella modularis,S104548399,POINT (7.5230337 51.4757494)
25895,Eurasian Bullfinch,2022-03-10,51.4757494,7.5230337,L6270234,Pyrrhula pyrrhula,S104548399,POINT (7.5230337 51.4757494)
25896,Eurasian Jackdaw,2022-03-10,51.4757494,7.5230337,L6270234,Corvus monedula,S104548399,POINT (7.5230337 51.4757494)
25897,Eurasian Sparrowhawk,2022-03-10,52.5774653,13.343168,L13262691,Accipiter nisus,S104552263,POINT (13.343168 52.5774653)
25898,Goldcrest,2022-03-10,49.770925,11.4177357,L14220226,Regulus regulus,S104561824,POINT (11.4177357 49.770925)
25899,Bearded Vulture,2022-03-10,42.19996,-0.338617,L4855737,Gypaetus barbatus,S104541551,POINT (-0.338617 42.19996)
25900,Eurasian Blackbird,2022-03-10,50.5055391,6.0671353,L4012401,Turdus merula,S104548913,POINT (6.0671353 50.5055391)
25901,Coal Tit,2022-03-10,50.5055391,6.0671353,L4012401,Periparus ater,S104548913,POINT (6.0671353 50.5055391)
25902,Great Spotted Woodpecker,2022-03-10,50.5055391,6.0671353,L4012401,Dendrocopos major,S104548913,POINT (6.0671353 50.5055391)
25903,Goldcrest,2022-03-10,50.5055391,6.0671353,L4012401,Regulus regulus,S104548913,POINT (6.0671353 50.5055391)
25904,Song Thrush,2022-03-10,50.5055391,6.0671353,L4012401,Turdus philomelos,S104548913,POINT (6.0671353 50.5055391)
25905,Common Crane,2022-03-10,50.5055391,6.0671353,L4012401,Grus grus,S104548913,POINT (6.0671353 50.5055391)
25906,Rose-ringed Parakeet,2022-03-10,50.8523409,4.3554759,L17434162,Psittacula krameri,S104543000,POINT (4.3554759 50.8523409)
25907,Carrion Crow,2022-03-10,50.8523409,4.3554759,L17434162,Corvus corone,S104543000,POINT (4.3554759 50.8523409)
25908,European Greenfinch,2022-03-10,45.4965204,12.255628,L8680567,Chloris chloris,S104540641,POINT (12.255628 45.4965204)
25909,Eurasian Blue Tit,2022-03-10,45.4965204,12.255628,L8680567,Cyanistes caeruleus,S104540641,POINT (12.255628 45.4965204)
25910,Curlew Sandpiper,2022-03-10,36.4273775,-6.2302996,L13468296,Calidris ferruginea,S104552068,POINT (-6.2302996 36.4273775)
25911,Red Crossbill,2022-03-10,38.0599366,-1.1989876,L10677644,Loxia curvirostra,S104547809,POINT (-1.1989876 38.0599366)
25912,Red-crested Pochard,2022-03-10,47.5657378,10.7003265,L18067786,Netta rufina,S104540831,POINT (10.7003265 47.5657378)
25913,Gray Wagtail,2022-03-10,47.8653431,7.6894019,L11336984,Motacilla cinerea,S104541635,POINT (7.6894019 47.8653431)
